2018-07-25 20:31:21 parsl.dataflow.dflow:78 [INFO]  Parsl version: 0.6.1
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2758 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2758 launched with AppFuture: <AppFuture at 0x7f332468fda0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2759 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2759 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2759 launched with AppFuture: <AppFuture at 0x7f332468ff98 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2760 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2760 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2760 launched with AppFuture: <AppFuture at 0x7f33246961d0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2761 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2761 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2761 launched with AppFuture: <AppFuture at 0x7f33246963c8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2762 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2762 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2762 launched with AppFuture: <AppFuture at 0x7f33246965c0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2763 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2763 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2763 launched with AppFuture: <AppFuture at 0x7f33246967b8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2764 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2764 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2764 launched with AppFuture: <AppFuture at 0x7f33246969b0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2765 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2765 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2765 launched with AppFuture: <AppFuture at 0x7f3324696ba8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2766 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2766 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2766 launched with AppFuture: <AppFuture at 0x7f3324696da0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2767 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2767 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2767 launched with AppFuture: <AppFuture at 0x7f3324696f98 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2768 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2768 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2768 launched with AppFuture: <AppFuture at 0x7f332469f1d0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2769 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2769 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2769 launched with AppFuture: <AppFuture at 0x7f332469f3c8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2770 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2770 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2770 launched with AppFuture: <AppFuture at 0x7f332469f5c0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2771 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2771 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2771 launched with AppFuture: <AppFuture at 0x7f332469f7b8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2772 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2772 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2772 launched with AppFuture: <AppFuture at 0x7f332469f9b0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2773 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2773 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2773 launched with AppFuture: <AppFuture at 0x7f332469fba8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2774 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2774 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2774 launched with AppFuture: <AppFuture at 0x7f332469fda0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2775 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2775 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2775 launched with AppFuture: <AppFuture at 0x7f332469ff98 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2776 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2776 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2776 launched with AppFuture: <AppFuture at 0x7f33246a61d0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2777 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2777 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2777 launched with AppFuture: <AppFuture at 0x7f33246a63c8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2778 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2778 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2778 launched with AppFuture: <AppFuture at 0x7f33246a65c0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2779 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2779 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2779 launched with AppFuture: <AppFuture at 0x7f33246a67b8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2780 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2780 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2780 launched with AppFuture: <AppFuture at 0x7f33246a69b0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2781 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2781 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2781 launched with AppFuture: <AppFuture at 0x7f33246a6ba8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2782 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2782 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2782 launched with AppFuture: <AppFuture at 0x7f33246a6da0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2783 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2783 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2783 launched with AppFuture: <AppFuture at 0x7f33246a6f98 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2784 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2784 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2784 launched with AppFuture: <AppFuture at 0x7f33246ac1d0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2785 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2785 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2785 launched with AppFuture: <AppFuture at 0x7f33246ac3c8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2786 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2786 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2786 launched with AppFuture: <AppFuture at 0x7f33246ac5c0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2787 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2787 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2787 launched with AppFuture: <AppFuture at 0x7f33246ac7b8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2788 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2788 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2788 launched with AppFuture: <AppFuture at 0x7f33246ac9b0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2789 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2789 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2789 launched with AppFuture: <AppFuture at 0x7f33246acba8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2790 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2790 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2790 launched with AppFuture: <AppFuture at 0x7f33246acda0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2791 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2791 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2791 launched with AppFuture: <AppFuture at 0x7f33246acf98 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2792 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2792 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2792 launched with AppFuture: <AppFuture at 0x7f33246361d0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2793 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2793 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2793 launched with AppFuture: <AppFuture at 0x7f33246363c8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2794 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2794 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2794 launched with AppFuture: <AppFuture at 0x7f33246365c0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2795 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2795 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2795 launched with AppFuture: <AppFuture at 0x7f33246367b8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2796 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2796 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2796 launched with AppFuture: <AppFuture at 0x7f33246369b0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2797 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2797 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2797 launched with AppFuture: <AppFuture at 0x7f3324636ba8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2798 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2798 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2798 launched with AppFuture: <AppFuture at 0x7f3324636da0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2799 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2799 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2799 launched with AppFuture: <AppFuture at 0x7f3324636f98 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2800 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2800 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2800 launched with AppFuture: <AppFuture at 0x7f332463b1d0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2801 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2801 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2801 launched with AppFuture: <AppFuture at 0x7f332463b3c8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2802 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2802 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2802 launched with AppFuture: <AppFuture at 0x7f332463b5c0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2803 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2803 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2803 launched with AppFuture: <AppFuture at 0x7f332463b7b8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2804 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2804 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2804 launched with AppFuture: <AppFuture at 0x7f332463b9b0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2805 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2805 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2805 launched with AppFuture: <AppFuture at 0x7f332463bb00 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2806 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2806 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2806 launched with AppFuture: <AppFuture at 0x7f332463bda0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2807 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2807 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2807 launched with AppFuture: <AppFuture at 0x7f332463bf98 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2808 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2808 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2808 launched with AppFuture: <AppFuture at 0x7f33246421d0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2809 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2809 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2809 launched with AppFuture: <AppFuture at 0x7f33246423c8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2810 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2810 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2810 launched with AppFuture: <AppFuture at 0x7f33246425c0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2811 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2811 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2811 launched with AppFuture: <AppFuture at 0x7f33246427b8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2812 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2812 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2812 launched with AppFuture: <AppFuture at 0x7f33246429b0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2813 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2813 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2813 launched with AppFuture: <AppFuture at 0x7f3324642ba8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2814 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2814 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2814 launched with AppFuture: <AppFuture at 0x7f3324642da0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2815 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2815 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2815 launched with AppFuture: <AppFuture at 0x7f3324642f98 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2816 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2816 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2816 launched with AppFuture: <AppFuture at 0x7f332464a1d0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2817 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2817 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2817 launched with AppFuture: <AppFuture at 0x7f332464a3c8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2818 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2818 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2818 launched with AppFuture: <AppFuture at 0x7f332464a5c0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2819 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2819 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2819 launched with AppFuture: <AppFuture at 0x7f332464a7b8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2820 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2820 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2820 launched with AppFuture: <AppFuture at 0x7f332464a9b0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2821 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2821 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2821 launched with AppFuture: <AppFuture at 0x7f332464aba8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2822 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2822 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2822 launched with AppFuture: <AppFuture at 0x7f332464ada0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2823 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2823 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2823 launched with AppFuture: <AppFuture at 0x7f332464af98 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2824 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2824 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2824 launched with AppFuture: <AppFuture at 0x7f33246531d0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2825 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2825 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2825 launched with AppFuture: <AppFuture at 0x7f33246533c8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2826 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2826 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2826 launched with AppFuture: <AppFuture at 0x7f33246535c0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2827 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2827 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2827 launched with AppFuture: <AppFuture at 0x7f33246537b8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2828 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2828 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2828 launched with AppFuture: <AppFuture at 0x7f33246539b0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2829 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2829 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2829 launched with AppFuture: <AppFuture at 0x7f3324653ba8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2830 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2830 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2830 launched with AppFuture: <AppFuture at 0x7f3324653da0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2831 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2831 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2831 launched with AppFuture: <AppFuture at 0x7f3324653f98 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2832 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2832 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2832 launched with AppFuture: <AppFuture at 0x7f33246591d0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2833 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 2833 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 2833 launched with AppFuture: <AppFuture at 0x7f33246593c8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 2834 submitted for App pdf_action, waiting on tasks []
